Num.Fact,Fecha,Id_Cliente,Id_Producto,Bloque_Analitico,Categoria_H,Familia_H,Familia_Potencial,es_commodity,Cod_Postal,Provincia,Unidades,Valores_H,es_devolucion,en_campana,Potencial_EUR,anyo,mes,trimestre,dia_semana,dia_anyo
3910002620,2024-01-22,1000067856,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35010.0,Las Palmas,1,909.69,0,0,41614.42,2024,1,1,0,22
3910002624,2024-01-23,22540,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38679.0,Sta.Cruz Tenerife,1,542.12,0,0,13872.52,2024,1,1,1,23
3910002624,2024-01-23,22540,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38679.0,Sta.Cruz Tenerife,1,423.87,0,0,13872.52,2024,1,1,1,23
3910002636,2024-01-24,35333,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35006.0,Las Palmas,3,2425.84,0,0,27741.9,2024,1,1,2,24
3910002636,2024-01-24,35333,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35006.0,Las Palmas,2,864.69,0,0,27741.9,2024,1,1,2,24
3910002637,2024-01-24,41053,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38508.0,Sta.Cruz Tenerife,3,1183.53,0,0,9247.3,2024,1,1,2,24
3910002637,2024-01-24,41053,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38508.0,Sta.Cruz Tenerife,2,808.83,0,0,9247.3,2024,1,1,2,24
3910002643,2024-01-25,15351,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38002.0,Sta.Cruz Tenerife,5,2296.82,0,0,64731.1,2024,1,1,3,25
3910002645,2024-01-25,41053,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38508.0,Sta.Cruz Tenerife,1,404.4,0,0,9247.3,2024,1,1,3,25
3910002647,2024-01-25,1000058696,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38003.0,Sta.Cruz Tenerife,6,1713.18,0,0,7397.84,2024,1,1,3,25
3910002652,2024-01-25,1000081979,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35200.0,Las Palmas,3,856.59,0,0,4625.22,2024,1,1,3,25
3910002652,2024-01-25,1000081979,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35200.0,Las Palmas,3,1378.08,0,0,4625.22,2024,1,1,3,25
3910002655,2024-01-26,1000058223,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38107.0,Sta.Cruz Tenerife,2,671.83,0,0,32367.12,2024,1,1,4,26
3910002658,2024-01-26,1000080874,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35019.0,Las Palmas,1,909.69,0,0,9247.3,2024,1,1,4,26
3910002658,2024-01-26,1000080874,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35019.0,Las Palmas,1,498.6,0,0,9247.3,2024,1,1,4,26
3910002659,2024-01-26,1000080927,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35002.0,Las Palmas,1,335.92,0,0,9247.3,2024,1,1,4,26
3910002659,2024-01-26,1000080927,5102,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35002.0,Las Palmas,1,475.14,0,0,9247.3,2024,1,1,4,26
3910002665,2024-01-29,1000077888,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38611.0,Sta.Cruz Tenerife,3,856.59,0,0,13872.52,2024,1,1,0,29
3910002665,2024-01-29,1000077888,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38611.0,Sta.Cruz Tenerife,3,1378.08,0,0,13872.52,2024,1,1,0,29
3910002666,2024-01-29,1000080660,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38006.0,Sta.Cruz Tenerife,10,2754.53,0,0,9247.3,2024,1,1,0,29
3910002667,2024-01-30,8963,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38360.0,Sta.Cruz Tenerife,1,335.92,0,0,4625.22,2024,1,1,1,30
3910002667,2024-01-30,8963,5102,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38360.0,Sta.Cruz Tenerife,1,475.14,0,0,4625.22,2024,1,1,1,30
3910002675,2024-01-31,11577,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38002.0,Sta.Cruz Tenerife,5,1427.63,0,0,5548.38,2024,1,1,2,31
3910002681,2024-01-31,1000081149,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38004.0,Sta.Cruz Tenerife,6,1451.15,0,0,46236.5,2024,1,1,2,31
3910002681,2024-01-31,1000081149,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38004.0,Sta.Cruz Tenerife,4,1556.44,0,0,46236.5,2024,1,1,2,31
3910002681,2024-01-31,1000081149,5116,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38004.0,Sta.Cruz Tenerife,3,1677.76,0,0,46236.5,2024,1,1,2,31
3910002684,2024-02-01,20614,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38005.0,Sta.Cruz Tenerife,4,3315.31,0,0,23119.82,2024,2,1,3,32
3910002687,2024-02-02,15196,5100,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38700.0,Sta.Cruz Tenerife,3,662.79,0,0,13872.52,2024,2,1,4,33
3910002691,2024-02-05,26898,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38204.0,Sta.Cruz Tenerife,10,2616.78,0,0,27741.9,2024,2,1,0,36
3910002691,2024-02-05,26898,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38204.0,Sta.Cruz Tenerife,3,1396.04,0,0,27741.9,2024,2,1,0,36
3910002699,2024-02-06,1000082218,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35500.0,Las Palmas,1,484.03,0,0,27741.9,2024,2,1,1,37
3910002703,2024-02-07,22737,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35600.0,Las Palmas,3,906.99,0,0,9247.3,2024,2,1,2,38
3910002712,2024-02-08,20647,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35010.0,Las Palmas,2,604.64,0,0,8324.14,2024,2,1,3,39
3910002713,2024-02-08,25307,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35004.0,Las Palmas,5,1259.67,0,0,64731.1,2024,2,1,3,39
3910002713,2024-02-08,25307,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35004.0,Las Palmas,2,810.62,0,0,64731.1,2024,2,1,3,39
3910002714,2024-02-08,1000076117,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35250.0,Las Palmas,8,2015.5,0,0,9247.3,2024,2,1,3,39
3910002714,2024-02-08,1000076117,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35250.0,Las Palmas,6,2431.9,0,0,9247.3,2024,2,1,3,39
3910002716,2024-02-08,1000078761,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35110.0,Las Palmas,1,788.39,0,0,8007.0,2024,2,1,3,39
3910002722,2024-02-09,20647,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35010.0,Las Palmas,2,972.77,0,0,8324.14,2024,2,1,4,40
3910002725,2024-02-09,1000066316,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35509.0,Las Palmas,4,1053.97,0,0,27741.9,2024,2,1,4,40
3910002733,2024-02-14,39031,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38650.0,Sta.Cruz Tenerife,3,2577.44,0,0,18494.6,2024,2,1,2,45
3910002735,2024-02-14,1000081149,5116,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38004.0,Sta.Cruz Tenerife,1,559.27,0,0,46236.5,2024,2,1,2,45
3910002749,2024-02-16,1000081149,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38004.0,Sta.Cruz Tenerife,8,1934.87,0,0,46236.5,2024,2,1,4,47
3910002754,2024-02-19,27400,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38670.0,Sta.Cruz Tenerife,1,909.69,0,0,18494.6,2024,2,1,0,50
3910002756,2024-02-19,1000080390,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38770.0,Sta.Cruz Tenerife,4,1142.11,0,0,7397.84,2024,2,1,0,50
3910002756,2024-02-19,1000080390,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38770.0,Sta.Cruz Tenerife,1,859.14,0,0,7397.84,2024,2,1,0,50
3910002761,2024-02-20,26898,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38204.0,Sta.Cruz Tenerife,1,465.35,0,0,27741.9,2024,2,1,1,51
3910002763,2024-02-20,34537,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38400.0,Sta.Cruz Tenerife,6,1612.39,0,0,13872.52,2024,2,1,1,51
3910002763,2024-02-20,34537,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38400.0,Sta.Cruz Tenerife,6,2594.05,0,0,13872.52,2024,2,1,1,51
3910002771,2024-02-21,1000080927,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35002.0,Las Palmas,1,335.92,0,0,9247.3,2024,2,1,2,52
3910002778,2024-02-22,1000078761,5382,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35110.0,Las Palmas,1,804.19,0,0,8007.0,2024,2,1,3,53
3910002786,2024-02-23,1000078475,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38005.0,Sta.Cruz Tenerife,2,918.73,0,0,9247.3,2024,2,1,4,54
3910002786,2024-02-23,1000078475,5119,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38005.0,Sta.Cruz Tenerife,2,788.05,0,0,9247.3,2024,2,1,4,54
3910002789,2024-02-26,6360,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35002.0,Las Palmas,2,604.64,0,0,4625.22,2024,2,1,0,57
3910002789,2024-02-26,6360,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35002.0,Las Palmas,1,486.39,0,0,4625.22,2024,2,1,0,57
3910002792,2024-02-26,35333,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35006.0,Las Palmas,4,1142.11,0,0,27741.9,2024,2,1,0,57
3910002797,2024-02-26,1000081149,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38004.0,Sta.Cruz Tenerife,10,2418.62,0,0,46236.5,2024,2,1,0,57
3910002800,2024-02-27,2373,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38005.0,Sta.Cruz Tenerife,6,1713.18,0,0,7397.84,2024,2,1,1,58
3910002821,2024-02-29,27995,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35110.0,Las Palmas,10,4517.55,0,0,55483.8,2024,2,1,3,60
3910002823,2024-02-29,35333,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35006.0,Las Palmas,4,1837.43,0,0,27741.9,2024,2,1,3,60
3910002825,2024-02-29,1000058696,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38003.0,Sta.Cruz Tenerife,5,1427.63,0,0,7397.84,2024,2,1,3,60
3910002827,2024-03-01,15351,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38002.0,Sta.Cruz Tenerife,10,2519.38,0,0,64731.1,2024,3,1,4,61
3910002850,2024-03-06,1000080927,5102,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35002.0,Las Palmas,1,475.14,0,1,9247.3,2024,3,1,2,66
3910002861,2024-03-08,1000078192,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38612.0,Sta.Cruz Tenerife,4,980.87,0,1,18494.6,2024,3,1,4,68
3910002865,2024-03-08,1000082578,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38400.0,Sta.Cruz Tenerife,5,1377.27,0,1,7397.84,2024,3,1,4,68
3910002865,2024-03-08,1000082578,5119,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38400.0,Sta.Cruz Tenerife,5,1900.58,0,1,7397.84,2024,3,1,4,68
3910002874,2024-03-11,1000081979,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35200.0,Las Palmas,6,1652.71,0,1,4625.22,2024,3,1,0,71
3910002874,2024-03-11,1000081979,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35200.0,Las Palmas,3,1329.44,0,1,4625.22,2024,3,1,0,71
3910002882,2024-03-12,1000082722,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38003.0,Sta.Cruz Tenerife,10,4517.55,0,1,5548.38,2024,3,1,1,72
3910002885,2024-03-13,25307,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35004.0,Las Palmas,5,1259.67,0,1,64731.1,2024,3,1,2,73
3910002893,2024-03-14,36249,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35002.0,Las Palmas,5,4043.06,0,1,13872.52,2024,3,1,3,74
3910002894,2024-03-14,1000066316,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35509.0,Las Palmas,2,526.99,0,1,27741.9,2024,3,1,3,74
3910002927,2024-03-20,1000078761,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35110.0,Las Palmas,1,503.37,0,0,8007.0,2024,3,1,2,80
3910002933,2024-03-21,15196,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38700.0,Sta.Cruz Tenerife,2,523.34,0,0,13872.52,2024,3,1,3,81
3910002933,2024-03-21,15196,5100,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38700.0,Sta.Cruz Tenerife,1,220.93,0,0,13872.52,2024,3,1,3,81
3910002933,2024-03-21,15196,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38700.0,Sta.Cruz Tenerife,3,1266.55,0,0,13872.52,2024,3,1,3,81
3910002944,2024-03-22,1000058223,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38107.0,Sta.Cruz Tenerife,3,906.99,0,0,32367.12,2024,3,1,4,82
3910002951,2024-03-25,1000082218,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35500.0,Las Palmas,1,484.03,0,0,27741.9,2024,3,1,0,85
3910002956,2024-03-26,1000078192,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38612.0,Sta.Cruz Tenerife,3,735.67,0,0,18494.6,2024,3,1,1,86
3910002956,2024-03-26,1000078192,5116,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38612.0,Sta.Cruz Tenerife,1,567.02,0,0,18494.6,2024,3,1,1,86
3910002956,2024-03-26,1000078192,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38612.0,Sta.Cruz Tenerife,3,1213.23,0,0,18494.6,2024,3,1,1,86
3910002957,2024-03-27,5787,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35100.0,Las Palmas,3,906.99,0,0,13345.0,2024,3,1,2,87
3910002960,2024-03-27,1000066316,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35509.0,Las Palmas,3,790.5,0,0,27741.9,2024,3,1,2,87
3910002961,2024-03-27,1000081149,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38004.0,Sta.Cruz Tenerife,6,2334.65,0,0,46236.5,2024,3,1,2,87
3910002968,2024-04-02,6360,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35002.0,Las Palmas,2,604.64,0,0,4625.22,2024,4,2,1,93
3910002968,2024-04-02,6360,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35002.0,Las Palmas,1,486.39,0,0,4625.22,2024,4,2,1,93
3910002985,2024-04-04,2392,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38410.0,Sta.Cruz Tenerife,1,792.76,0,0,4625.22,2024,4,2,3,95
3910002985,2024-04-04,2392,5116,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38410.0,Sta.Cruz Tenerife,1,609.19,0,0,4625.22,2024,4,2,3,95
3910002989,2024-04-04,25307,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35004.0,Las Palmas,5,1259.67,0,0,64731.1,2024,4,2,3,95
3910002989,2024-04-04,25307,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35004.0,Las Palmas,1,405.31,0,0,64731.1,2024,4,2,3,95
3910002990,2024-04-04,26926,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38760.0,Sta.Cruz Tenerife,1,909.69,0,0,4625.22,2024,4,2,3,95
3910002998,2024-04-05,20614,5103,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38005.0,Sta.Cruz Tenerife,4,3315.31,0,0,23119.82,2024,4,2,4,96
3910003000,2024-04-05,41053,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38508.0,Sta.Cruz Tenerife,4,1884.47,0,0,9247.3,2024,4,2,4,96
3910003000,2024-04-05,41053,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38508.0,Sta.Cruz Tenerife,4,1617.67,0,0,9247.3,2024,4,2,4,96
3910003007,2024-04-08,35333,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35006.0,Las Palmas,3,1378.08,0,0,27741.9,2024,4,2,0,99
3910003011,2024-04-09,6208,5100,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38300.0,Sta.Cruz Tenerife,3,568.09,0,0,18494.6,2024,4,2,1,100
3910003013,2024-04-09,23112,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38010.0,Sta.Cruz Tenerife,1,335.92,0,0,23119.82,2024,4,2,1,100
3910003016,2024-04-09,1000041870,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35018.0,Las Palmas,4,1074.95,0,0,9247.3,2024,4,2,1,100
3910003016,2024-04-09,1000041870,5107,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35018.0,Las Palmas,1,526.61,0,0,9247.3,2024,4,2,1,100
3910003016,2024-04-09,1000041870,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35018.0,Las Palmas,1,516.28,0,0,9247.3,2024,4,2,1,100
3910003016,2024-04-09,1000041870,5115,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35018.0,Las Palmas,4,1729.36,0,0,9247.3,2024,4,2,1,100
3910003031,2024-04-10,1000080927,5102,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,35002.0,Las Palmas,1,475.14,0,0,9247.3,2024,4,2,2,101
3910003036,2024-04-11,6208,5100,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38300.0,Sta.Cruz Tenerife,3,568.09,0,0,18494.6,2024,4,2,3,102
3910003039,2024-04-11,34537,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38400.0,Sta.Cruz Tenerife,2,941.78,0,0,13872.52,2024,4,2,3,102
3910003049,2024-04-12,28992,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38670.0,Sta.Cruz Tenerife,1,335.92,0,0,7397.84,2024,4,2,4,103
3910003050,2024-04-12,34537,5118,Productos Técnicos,Categoria T1,Familia T2,Biomateriales,0,38400.0,Sta.Cruz Tenerife,2,941.78,0,0,13872.52,2024,4,2,4,103
3910003057,2024-04-15,1000077876,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38500.0,Sta.Cruz Tenerife,1,285.52,0,0,7397.84,2024,4,2,0,106
3910003057,2024-04-15,1000077876,5108,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38500.0,Sta.Cruz Tenerife,2,1097.12,0,0,7397.84,2024,4,2,0,106
3910003058,2024-04-15,1000081149,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,38004.0,Sta.Cruz Tenerife,10,2418.62,0,0,46236.5,2024,4,2,0,106
3910003064,2024-04-16,1000066316,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35509.0,Las Palmas,3,790.5,0,0,27741.9,2024,4,2,1,107
3910003072,2024-04-17,1000078674,5099,Productos Técnicos,Categoria T1,Familia T1,Biomateriales,0,35508.0,Las Palmas,3,826.35,0,0,9247.3,2024,4,2,2,108
